"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"26/12/2024";"1700";"24,0";"24,2";"23,4";"65,0";"70,0";"65,0";"17,0";"17,8";"16,6";"1009,5";"1010,1";"1009,5";"1,1";"24,0";"2,6";"1372,40";"0,0"
"26/12/2024";"1800";"23,9";"24,1";"23,7";"68,0";"68,0";"64,0";"17,6";"17,7";"16,8";"1008,8";"1009,5";"1008,8";"2,0";"44,0";"4,6";"1303,40";"0,0"
"26/12/2024";"1900";"25,5";"25,6";"23,7";"56,0";"68,0";"56,0";"16,1";"17,6";"16,1";"1008,0";"1008,8";"1008,0";"1,4";"25,0";"4,7";"2345,40";"0,0"
"26/12/2024";"2000";"24,8";"25,7";"24,8";"64,0";"66,0";"56,0";"17,7";"18,5";"16,2";"1008,1";"1008,1";"1007,9";"1,8";"43,0";"4,6";"1916,00";"0,0"
"26/12/2024";"2100";"24,3";"24,8";"24,2";"70,0";"70,0";"64,0";"18,4";"18,6";"17,2";"1008,5";"1008,5";"1008,0";"0,9";"44,0";"4,6";"511,30";"0,0"
"26/12/2024";"2200";"23,2";"24,3";"23,2";"77,0";"77,0";"70,0";"18,8";"18,9";"18,3";"1009,4";"1009,4";"1008,5";"2,6";"131,0";"5,2";"120,90";"0,0"
"26/12/2024";"2300";"22,8";"23,2";"22,8";"73,0";"77,0";"73,0";"17,8";"18,8";"17,6";"1010,3";"1010,3";"1009,4";"1,3";"114,0";"5,2";"1,50";"0,0"
"27/12/2024";"0000";"22,7";"22,8";"22,6";"75,0";"75,0";"72,0";"18,0";"18,0";"17,3";"1010,9";"1010,9";"1010,3";"0,6";"136,0";"2,5";"";"0,0"
"27/12/2024";"0100";"22,2";"22,7";"22,2";"79,0";"79,0";"75,0";"18,4";"18,6";"17,8";"1011,1";"1011,1";"1010,9";"0,0";"236,0";"1,6";"";"0,0"
"27/12/2024";"0200";"21,5";"22,2";"21,5";"83,0";"83,0";"79,0";"18,5";"18,6";"18,4";"1011,1";"1011,1";"1011,1";"1,0";"282,0";"2,2";"";"0,0"
"27/12/2024";"0300";"21,3";"21,5";"21,3";"84,0";"85,0";"83,0";"18,5";"18,7";"18,5";"1010,7";"1011,1";"1010,7";"1,1";"287,0";"2,5";"";"0,0"
"27/12/2024";"0400";"21,1";"21,4";"21,1";"85,0";"85,0";"84,0";"18,5";"18,6";"18,4";"1009,9";"1010,7";"1009,9";"0,2";"301,0";"2,0";"";"0,0"
"27/12/2024";"0500";"19,7";"21,1";"19,7";"89,0";"89,0";"85,0";"17,8";"18,5";"17,8";"1009,2";"1009,9";"1009,2";"0,2";"289,0";"1,1";"";"0,0"
"27/12/2024";"0600";"19,9";"20,0";"19,6";"90,0";"90,0";"89,0";"18,2";"18,2";"17,8";"1009,1";"1009,2";"1009,1";"0,3";"328,0";"2,0";"";"0,0"
"27/12/2024";"0700";"19,6";"19,9";"19,3";"90,0";"90,0";"89,0";"17,9";"18,1";"17,6";"1009,1";"1009,1";"1009,0";"0,8";"313,0";"2,4";"";"0,0"
"27/12/2024";"0800";"18,9";"19,6";"18,9";"89,0";"90,0";"89,0";"17,1";"18,0";"17,1";"1009,4";"1009,4";"1009,1";"0,5";"331,0";"3,2";"";"0,0"
"27/12/2024";"0900";"18,6";"18,9";"18,5";"90,0";"90,0";"89,0";"17,0";"17,1";"16,8";"1009,9";"1009,9";"1009,4";"0,0";"308,0";"2,0";"39,70";"0,0"
"27/12/2024";"1000";"21,5";"21,5";"18,6";"78,0";"91,0";"78,0";"17,6";"19,1";"17,0";"1010,5";"1010,5";"1009,9";"1,2";"260,0";"2,4";"599,40";"0,0"
"27/12/2024";"1100";"24,3";"24,3";"21,5";"67,0";"78,0";"67,0";"17,8";"18,1";"17,2";"1010,7";"1010,8";"1010,5";"0,4";"33,0";"2,4";"1418,10";"0,0"
"27/12/2024";"1200";"25,8";"25,9";"24,3";"64,0";"68,0";"60,0";"18,4";"18,8";"16,9";"1010,8";"1010,8";"1010,7";"1,4";"42,0";"2,9";"2223,70";"0,0"
"27/12/2024";"1300";"26,2";"26,2";"25,7";"58,0";"65,0";"58,0";"17,4";"18,9";"17,1";"1010,9";"1010,9";"1010,8";"2,2";"26,0";"5,2";"2922,80";"0,0"
"27/12/2024";"1400";"27,5";"27,6";"26,0";"55,0";"60,0";"53,0";"17,8";"18,2";"16,8";"1010,9";"1011,0";"1010,8";"2,1";"14,0";"5,2";"3433,20";"0,0"
"27/12/2024";"1500";"28,1";"28,4";"27,2";"53,0";"58,0";"52,0";"17,7";"18,6";"17,3";"1010,6";"1010,9";"1010,6";"2,4";"355,0";"5,2";"3824,30";"0,0"
"27/12/2024";"1600";"28,4";"28,9";"27,9";"56,0";"57,0";"51,0";"18,8";"19,0";"17,5";"1010,2";"1010,6";"1010,2";"2,4";"46,0";"5,6";"3693,70";"0,0"
"27/12/2024";"1700";"28,8";"28,9";"28,4";"54,0";"56,0";"52,0";"18,5";"18,9";"18,0";"1009,9";"1010,3";"1009,8";"2,4";"42,0";"7,1";"3701,30";"0,0"
"27/12/2024";"1800";"28,8";"29,2";"28,6";"52,0";"55,0";"51,0";"18,0";"18,9";"17,9";"1009,6";"1009,9";"1009,5";"1,8";"49,0";"7,1";"3020,20";"0,0"
"27/12/2024";"1900";"28,3";"28,8";"27,9";"40,0";"55,0";"39,0";"13,4";"18,3";"12,9";"1009,4";"1009,6";"1009,4";"2,2";"124,0";"4,7";"1035,40";"0,0"
"27/12/2024";"2000";"27,8";"28,5";"27,8";"54,0";"54,0";"39,0";"17,5";"17,5";"13,4";"1009,3";"1009,5";"1009,3";"3,0";"130,0";"5,2";"864,70";"0,0"
"27/12/2024";"2100";"26,7";"27,8";"26,7";"56,0";"61,0";"54,0";"17,3";"19,1";"17,1";"1009,8";"1009,8";"1009,3";"1,9";"124,0";"5,2";"567,20";"0,0"
"27/12/2024";"2200";"25,8";"26,9";"25,8";"74,0";"74,0";"56,0";"20,8";"21,0";"17,2";"1010,9";"1010,9";"1009,8";"1,9";"129,0";"4,4";"132,30";"0,0"
"27/12/2024";"2300";"25,0";"25,8";"24,8";"75,0";"76,0";"73,0";"20,2";"20,9";"19,8";"1011,8";"1011,8";"1010,9";"0,7";"11,0";"3,5";"3,30";"0,0"
"28/12/2024";"0000";"24,9";"25,1";"24,9";"76,0";"76,0";"74,0";"20,3";"20,4";"20,0";"1012,8";"1012,8";"1011,8";"1,4";"54,0";"3,8";"";"0,0"
"28/12/2024";"0100";"24,9";"24,9";"24,8";"75,0";"76,0";"75,0";"20,2";"20,4";"20,1";"1013,7";"1013,7";"1012,9";"1,4";"56,0";"3,5";"";"0,0"
"28/12/2024";"0200";"24,8";"24,9";"24,8";"77,0";"77,0";"75,0";"20,5";"20,5";"20,2";"1014,0";"1014,0";"1013,7";"0,7";"90,0";"3,1";"";"0,0"
"28/12/2024";"0300";"24,1";"24,8";"24,1";"82,0";"82,0";"77,0";"20,8";"21,2";"20,6";"1013,8";"1014,0";"1013,8";"1,0";"155,0";"4,6";"";"0,0"
"28/12/2024";"0400";"23,6";"24,1";"23,6";"84,0";"84,0";"82,0";"20,7";"20,9";"20,7";"1013,3";"1013,8";"1013,3";"0,9";"224,0";"3,6";"";"0,0"
"28/12/2024";"0500";"22,6";"23,6";"22,6";"86,0";"86,0";"83,0";"20,2";"20,7";"19,9";"1012,6";"1013,3";"1012,6";"0,0";"197,0";"2,6";"";"0,0"
"28/12/2024";"0600";"21,7";"22,6";"21,7";"87,0";"88,0";"86,0";"19,4";"20,4";"19,4";"1012,4";"1012,6";"1012,4";"0,5";"241,0";"2,5";"";"0,0"
"28/12/2024";"0700";"21,7";"21,8";"21,5";"87,0";"88,0";"87,0";"19,5";"19,6";"19,3";"1012,3";"1012,5";"1012,2";"0,3";"203,0";"1,8";"";"0,0"
"28/12/2024";"0800";"21,9";"21,9";"21,7";"89,0";"89,0";"87,0";"19,9";"19,9";"19,5";"1012,5";"1012,5";"1012,2";"0,1";"254,0";"1,3";"";"0,0"
"28/12/2024";"0900";"21,9";"22,0";"21,6";"90,0";"90,0";"89,0";"20,1";"20,1";"19,8";"1013,0";"1013,0";"1012,5";"0,1";"279,0";"1,1";"46,40";"0,0"
"28/12/2024";"1000";"22,6";"23,0";"21,9";"83,0";"90,0";"83,0";"19,6";"20,7";"19,6";"1013,4";"1013,4";"1013,0";"0,5";"129,0";"1,9";"441,30";"0,0"
"28/12/2024";"1100";"24,2";"24,2";"22,6";"75,0";"84,0";"74,0";"19,6";"20,1";"19,1";"1013,7";"1013,7";"1013,4";"1,1";"128,0";"2,1";"1142,80";"0,0"
"28/12/2024";"1200";"25,0";"25,0";"23,8";"72,0";"76,0";"70,0";"19,6";"19,8";"18,7";"1013,9";"1013,9";"1013,7";"1,3";"149,0";"2,8";"1612,60";"0,0"
"28/12/2024";"1300";"26,3";"26,3";"25,0";"70,0";"73,0";"67,0";"20,3";"20,4";"19,4";"1013,8";"1013,9";"1013,7";"1,6";"145,0";"2,8";"2965,20";"0,0"
"28/12/2024";"1400";"27,7";"27,7";"26,2";"61,0";"69,0";"57,0";"19,5";"20,1";"18,2";"1013,5";"1013,8";"1013,5";"2,3";"139,0";"4,0";"3470,50";"0,0"
"28/12/2024";"1500";"28,8";"29,4";"27,7";"54,0";"62,0";"50,0";"18,6";"19,3";"17,3";"1013,1";"1013,5";"1013,1";"2,2";"50,0";"4,6";"3412,50";"0,0"
"28/12/2024";"1600";"28,7";"29,2";"27,5";"59,0";"62,0";"53,0";"20,0";"20,6";"18,2";"1012,9";"1013,3";"1012,8";"2,5";"1,0";"6,7";"3614,30";"0,0"
"28/12/2024";"1700";"28,5";"29,2";"28,2";"66,0";"67,0";"58,0";"21,5";"21,5";"19,7";"1012,2";"1012,9";"1012,2";"2,7";"130,0";"6,6";"3439,50";"0,0"
"28/12/2024";"1800";"27,2";"28,5";"27,0";"68,0";"69,0";"65,0";"20,9";"21,5";"20,5";"1012,2";"1012,4";"1012,2";"4,7";"131,0";"7,6";"1050,00";"0,0"
"28/12/2024";"1900";"26,8";"27,5";"26,6";"70,0";"71,0";"68,0";"20,8";"21,3";"20,6";"1012,3";"1012,4";"1012,1";"3,7";"131,0";"8,0";"1359,00";"0,0"
"28/12/2024";"2000";"25,9";"26,8";"25,9";"70,0";"71,0";"69,0";"20,1";"21,1";"20,1";"1012,4";"1012,4";"1012,2";"3,4";"130,0";"6,4";"742,70";"0,0"
"28/12/2024";"2100";"25,4";"26,2";"25,4";"79,0";"80,0";"70,0";"21,5";"21,6";"20,2";"1012,9";"1012,9";"1012,4";"3,3";"150,0";"6,9";"426,70";"0,0"
"28/12/2024";"2200";"24,7";"25,4";"24,6";"76,0";"80,0";"75,0";"20,3";"21,5";"19,8";"1013,4";"1013,4";"1012,9";"3,5";"152,0";"8,1";"136,40";"0,0"
"28/12/2024";"2300";"24,4";"24,7";"24,4";"72,0";"77,0";"69,0";"19,1";"20,3";"18,5";"1013,7";"1013,7";"1013,3";"3,7";"145,0";"7,8";"4,50";"0,0"
"29/12/2024";"0000";"24,5";"24,7";"24,4";"77,0";"78,0";"72,0";"20,2";"20,6";"19,1";"1014,5";"1014,5";"1013,7";"2,8";"151,0";"8,6";"";"0,0"
"29/12/2024";"0100";"24,3";"24,5";"24,2";"76,0";"77,0";"74,0";"19,7";"20,1";"19,4";"1015,3";"1015,3";"1014,5";"3,0";"155,0";"7,2";"";"0,0"
"29/12/2024";"0200";"24,0";"24,4";"24,0";"80,0";"81,0";"75,0";"20,4";"20,5";"19,6";"1015,4";"1015,6";"1015,2";"2,7";"154,0";"7,2";"";"0,0"
"29/12/2024";"0300";"23,6";"24,1";"23,6";"81,0";"82,0";"80,0";"20,2";"20,8";"20,1";"1015,2";"1015,4";"1015,2";"2,6";"147,0";"7,0";"";"0,0"
"29/12/2024";"0400";"23,2";"23,7";"23,2";"81,0";"82,0";"81,0";"19,8";"20,4";"19,8";"1014,4";"1015,2";"1014,4";"2,7";"156,0";"6,4";"";"0,0"
"29/12/2024";"0500";"23,2";"23,3";"23,1";"81,0";"82,0";"80,0";"19,8";"20,0";"19,5";"1013,9";"1014,4";"1013,8";"2,5";"154,0";"6,4";"";"0,0"
"29/12/2024";"0600";"22,9";"23,2";"22,9";"80,0";"82,0";"80,0";"19,3";"19,9";"19,3";"1013,4";"1013,9";"1013,4";"1,8";"190,0";"6,2";"";"0,0"
"29/12/2024";"0700";"21,7";"22,9";"21,7";"81,0";"81,0";"79,0";"18,4";"19,2";"18,3";"1013,4";"1013,4";"1013,1";"1,3";"241,0";"5,5";"";"0,0"
"29/12/2024";"0800";"21,3";"21,7";"21,3";"84,0";"84,0";"81,0";"18,5";"18,6";"18,4";"1013,7";"1013,7";"1013,4";"1,1";"295,0";"2,4";"";"0,0"
"29/12/2024";"0900";"21,2";"21,3";"21,0";"85,0";"86,0";"84,0";"18,6";"18,6";"18,4";"1014,3";"1014,3";"1013,7";"0,8";"250,0";"1,8";"40,50";"0,0"
"29/12/2024";"1000";"22,9";"22,9";"21,2";"75,0";"85,0";"75,0";"18,3";"18,8";"18,2";"1014,7";"1014,7";"1014,2";"0,8";"192,0";"2,2";"533,00";"0,0"
"29/12/2024";"1100";"24,1";"24,2";"22,9";"73,0";"75,0";"70,0";"18,9";"19,1";"17,9";"1014,8";"1014,9";"1014,7";"1,7";"170,0";"3,8";"1319,20";"0,0"
"29/12/2024";"1200";"25,2";"25,4";"24,1";"68,0";"74,0";"67,0";"18,9";"19,6";"18,7";"1015,1";"1015,1";"1014,8";"2,4";"161,0";"5,6";"2193,00";"0,0"
"29/12/2024";"1300";"26,0";"26,2";"25,1";"61,0";"69,0";"60,0";"18,0";"19,2";"17,8";"1015,3";"1015,4";"1015,1";"1,9";"160,0";"6,1";"2900,00";"0,0"
"29/12/2024";"1400";"27,1";"27,1";"25,9";"59,0";"62,0";"57,0";"18,5";"19,0";"16,8";"1015,0";"1015,3";"1015,0";"1,8";"154,0";"4,5";"3423,40";"0,0"
"29/12/2024";"1500";"27,3";"27,4";"26,7";"64,0";"67,0";"59,0";"19,9";"20,4";"18,3";"1014,7";"1015,0";"1014,7";"2,5";"158,0";"4,7";"3769,40";"0,0"
"29/12/2024";"1600";"27,0";"27,4";"26,5";"64,0";"68,0";"62,0";"19,5";"20,4";"19,2";"1014,3";"1014,7";"1014,3";"3,4";"156,0";"6,7";"3276,70";"0,0"
"29/12/2024";"1700";"26,8";"27,3";"26,6";"70,0";"70,0";"64,0";"20,9";"20,9";"19,6";"1013,8";"1014,3";"1013,8";"3,2";"160,0";"7,2";"3742,60";"0,0"
"29/12/2024";"1800";"25,8";"27,0";"25,8";"66,0";"70,0";"65,0";"19,0";"20,8";"19,0";"1013,5";"1013,8";"1013,5";"3,8";"161,0";"8,4";"3183,20";"0,0"
"29/12/2024";"1900";"25,9";"26,1";"25,3";"71,0";"74,0";"66,0";"20,3";"20,8";"19,1";"1013,2";"1013,6";"1013,2";"3,7";"154,0";"9,1";"2533,60";"0,0"
"29/12/2024";"2000";"24,3";"25,9";"24,2";"77,0";"77,0";"71,0";"19,9";"20,3";"19,6";"1013,2";"1013,3";"1013,0";"3,7";"151,0";"8,0";"1078,40";"0,0"
"29/12/2024";"2100";"23,7";"24,4";"23,7";"74,0";"78,0";"72,0";"18,8";"20,0";"18,4";"1013,4";"1013,5";"1013,2";"3,9";"145,0";"8,2";"210,30";"0,0"
"29/12/2024";"2200";"23,5";"23,9";"23,5";"76,0";"80,0";"71,0";"19,2";"20,2";"18,0";"1013,6";"1013,6";"1013,1";"3,2";"156,0";"7,9";"98,30";"0,0"
"29/12/2024";"2300";"23,5";"23,8";"23,5";"78,0";"80,0";"76,0";"19,5";"20,0";"19,0";"1014,4";"1014,4";"1013,6";"2,3";"146,0";"7,7";"";"0,0"
"30/12/2024";"0000";"23,3";"23,5";"23,3";"77,0";"79,0";"76,0";"19,0";"19,6";"18,8";"1014,1";"1014,4";"1013,9";"2,2";"158,0";"5,5";"";"0,0"
"30/12/2024";"0100";"22,4";"23,7";"22,4";"85,0";"85,0";"73,0";"19,8";"19,9";"18,2";"1014,9";"1014,9";"1014,1";"2,5";"162,0";"7,9";"";"0,2"
"30/12/2024";"0200";"21,6";"22,4";"21,5";"87,0";"88,0";"85,0";"19,3";"19,8";"19,2";"1015,4";"1015,4";"1014,9";"1,9";"202,0";"6,1";"";"0,0"
"30/12/2024";"0300";"21,4";"21,6";"21,2";"85,0";"87,0";"84,0";"18,7";"19,3";"18,5";"1014,6";"1015,4";"1014,6";"1,0";"246,0";"4,6";"";"0,2"
"30/12/2024";"0400";"21,2";"21,5";"21,2";"85,0";"86,0";"84,0";"18,6";"19,2";"18,6";"1014,0";"1014,6";"1013,9";"1,1";"232,0";"2,9";"";"0,0"
"30/12/2024";"0500";"21,5";"21,5";"21,2";"85,0";"86,0";"85,0";"18,9";"18,9";"18,6";"1013,3";"1014,0";"1013,3";"0,7";"237,0";"2,7";"";"0,0"
"30/12/2024";"0600";"21,4";"21,5";"21,2";"86,0";"86,0";"85,0";"18,8";"19,0";"18,7";"1012,7";"1013,3";"1012,7";"1,3";"204,0";"3,2";"";"0,0"
"30/12/2024";"0700";"21,2";"21,4";"21,2";"85,0";"86,0";"85,0";"18,5";"18,9";"18,5";"1012,4";"1012,7";"1012,4";"0,3";"286,0";"3,2";"";"0,0"
"30/12/2024";"0800";"21,0";"21,3";"21,0";"87,0";"87,0";"85,0";"18,7";"18,9";"18,5";"1012,5";"1012,6";"1012,4";"0,9";"289,0";"2,7";"";"0,0"
"30/12/2024";"0900";"21,2";"21,2";"20,9";"86,0";"87,0";"86,0";"18,7";"18,8";"18,6";"1013,0";"1013,0";"1012,5";"0,1";"33,0";"2,3";"23,50";"0,0"
"30/12/2024";"1000";"22,3";"22,3";"21,2";"82,0";"86,0";"82,0";"19,1";"19,2";"18,7";"1013,6";"1013,6";"1013,0";"1,4";"234,0";"3,0";"416,40";"0,0"
"30/12/2024";"1100";"23,8";"23,8";"22,3";"77,0";"82,0";"77,0";"19,6";"19,7";"18,6";"1014,0";"1014,0";"1013,6";"1,1";"184,0";"4,0";"1097,50";"0,0"
"30/12/2024";"1200";"23,5";"24,2";"23,5";"75,0";"77,0";"71,0";"18,9";"19,5";"18,3";"1014,5";"1014,6";"1014,0";"1,5";"173,0";"5,0";"1638,30";"0,0"
"30/12/2024";"1300";"24,7";"24,9";"23,5";"73,0";"78,0";"73,0";"19,6";"20,1";"19,0";"1014,8";"1014,8";"1014,5";"1,8";"163,0";"4,1";"1623,30";"0,0"
"30/12/2024";"1400";"24,2";"25,0";"24,1";"77,0";"78,0";"73,0";"19,8";"20,3";"19,5";"1014,9";"1014,9";"1014,7";"1,5";"155,0";"3,7";"958,20";"0,0"
"30/12/2024";"1500";"24,5";"24,7";"24,2";"74,0";"78,0";"74,0";"19,7";"20,3";"19,4";"1014,7";"1014,9";"1014,6";"2,2";"131,0";"4,6";"893,30";"0,0"
"30/12/2024";"1600";"24,3";"25,1";"24,3";"78,0";"78,0";"72,0";"20,2";"20,2";"19,2";"1014,4";"1014,7";"1014,4";"2,1";"108,0";"5,0";"999,60";"0,0"
"30/12/2024";"1700";"25,0";"25,7";"24,1";"76,0";"80,0";"74,0";"20,5";"21,5";"19,9";"1014,2";"1014,4";"1014,2";"3,4";"131,0";"6,3";"1892,60";"0,0"
"30/12/2024";"1800";"25,2";"25,5";"24,8";"74,0";"77,0";"72,0";"20,3";"21,0";"19,8";"1013,7";"1014,2";"1013,7";"2,8";"125,0";"6,5";"2000,20";"0,0"
"30/12/2024";"1900";"24,3";"25,2";"24,3";"78,0";"79,0";"74,0";"20,2";"20,5";"19,8";"1013,3";"1013,7";"1013,2";"3,0";"124,0";"6,9";"596,00";"0,0"
"30/12/2024";"2000";"23,8";"24,4";"23,7";"77,0";"78,0";"74,0";"19,4";"20,1";"19,3";"1013,1";"1013,4";"1013,1";"2,5";"110,0";"6,1";"199,20";"0,0"
"30/12/2024";"2100";"24,0";"24,1";"23,7";"75,0";"77,0";"75,0";"19,3";"19,8";"19,3";"1013,0";"1013,2";"1012,9";"2,1";"111,0";"5,0";"331,10";"0,0"
"30/12/2024";"2200";"23,8";"24,0";"23,8";"78,0";"78,0";"74,0";"19,6";"19,6";"19,1";"1013,2";"1013,3";"1013,0";"2,2";"110,0";"5,1";"87,80";"0,0"
"30/12/2024";"2300";"23,7";"23,8";"23,6";"78,0";"78,0";"76,0";"19,6";"19,7";"19,2";"1013,6";"1013,7";"1013,2";"0,8";"85,0";"3,8";"2,50";"0,0"
"31/12/2024";"0000";"23,6";"23,7";"23,5";"80,0";"80,0";"77,0";"20,0";"20,1";"19,4";"1013,9";"1014,0";"1013,6";"1,8";"121,0";"4,3";"";"0,0"
"31/12/2024";"0100";"23,5";"23,6";"23,5";"80,0";"81,0";"80,0";"19,8";"20,1";"19,8";"1014,1";"1014,3";"1013,9";"1,4";"105,0";"4,3";"";"0,0"
"31/12/2024";"0200";"23,3";"23,5";"23,3";"81,0";"81,0";"80,0";"19,8";"19,9";"19,7";"1013,9";"1014,2";"1013,9";"0,1";"290,0";"2,8";"";"0,0"
"31/12/2024";"0300";"22,8";"23,3";"22,7";"86,0";"86,0";"81,0";"20,4";"20,4";"19,8";"1013,4";"1013,9";"1013,4";"1,2";"254,0";"2,2";"";"0,0"
"31/12/2024";"0400";"22,9";"22,9";"22,6";"83,0";"87,0";"83,0";"19,9";"20,4";"19,9";"1013,2";"1013,5";"1013,2";"1,8";"75,0";"4,0";"";"0,0"
"31/12/2024";"0500";"22,6";"23,0";"22,6";"88,0";"88,0";"82,0";"20,5";"20,5";"19,5";"1013,1";"1013,3";"1013,1";"1,0";"267,0";"4,0";"";"0,8"
"31/12/2024";"0600";"21,3";"22,6";"21,3";"90,0";"90,0";"88,0";"19,5";"20,5";"19,5";"1012,8";"1013,2";"1012,8";"0,1";"226,0";"2,2";"";"4,4"
"31/12/2024";"0700";"21,8";"21,8";"21,3";"91,0";"91,0";"90,0";"20,2";"20,3";"19,6";"1012,7";"1012,8";"1012,6";"0,3";"287,0";"1,3";"";"2,8"
"31/12/2024";"0800";"21,7";"21,8";"21,6";"91,0";"91,0";"91,0";"20,2";"20,3";"20,1";"1012,9";"1013,0";"1012,6";"1,2";"279,0";"2,0";"";"3,6"
"31/12/2024";"0900";"21,5";"21,7";"21,5";"92,0";"92,0";"91,0";"20,0";"20,2";"20,0";"1013,6";"1013,6";"1012,9";"0,3";"308,0";"3,1";"3,80";"4,0"
"31/12/2024";"1000";"21,8";"21,8";"21,4";"92,0";"92,0";"92,0";"20,4";"20,4";"20,0";"1014,1";"1014,1";"1013,6";"0,3";"176,0";"1,6";"58,80";"1,8"
"31/12/2024";"1100";"23,0";"23,5";"21,8";"86,0";"92,0";"86,0";"20,6";"21,8";"20,4";"1014,6";"1014,6";"1014,1";"0,6";"148,0";"1,5";"1016,80";"0,0"
"31/12/2024";"1200";"24,9";"24,9";"22,9";"77,0";"86,0";"77,0";"20,5";"21,0";"20,2";"1014,6";"1014,7";"1014,5";"1,1";"129,0";"2,6";"2025,80";"0,0"
"31/12/2024";"1300";"26,4";"26,4";"24,9";"68,0";"78,0";"67,0";"20,0";"20,9";"19,1";"1014,5";"1014,7";"1014,5";"1,7";"28,0";"4,4";"2506,50";"0,0"
"31/12/2024";"1400";"27,1";"27,3";"25,9";"64,0";"68,0";"63,0";"19,8";"20,4";"18,9";"1013,9";"1014,6";"1013,9";"2,2";"18,0";"5,7";"3281,60";"0,0"
"31/12/2024";"1500";"27,2";"27,5";"26,4";"67,0";"70,0";"64,0";"20,6";"21,1";"19,6";"1013,5";"1013,9";"1013,4";"3,7";"17,0";"7,7";"2912,90";"0,0"
"31/12/2024";"1600";"27,6";"27,7";"26,3";"65,0";"69,0";"64,0";"20,5";"21,1";"19,3";"1012,8";"1013,5";"1012,8";"3,9";"50,0";"8,7";"3208,90";"0,2"
"31/12/2024";"1700";"27,3";"28,3";"27,3";"65,0";"67,0";"60,0";"20,0";"21,1";"19,1";"1012,3";"1012,8";"1012,3";"3,2";"43,0";"9,2";"2839,00";"0,0"
"31/12/2024";"1800";"27,7";"27,9";"26,9";"66,0";"69,0";"64,0";"20,8";"21,0";"19,6";"1011,9";"1012,3";"1011,9";"3,4";"39,0";"10,2";"3019,30";"0,0"
"31/12/2024";"1900";"27,3";"27,9";"27,2";"67,0";"69,0";"62,0";"20,5";"21,3";"19,7";"1011,9";"1012,1";"1011,8";"3,6";"38,0";"10,2";"2530,80";"0,0"
"31/12/2024";"2000";"26,4";"27,4";"26,4";"68,0";"68,0";"62,0";"20,1";"20,5";"19,5";"1011,9";"1011,9";"1011,6";"2,8";"10,0";"8,6";"1198,00";"0,0"
"31/12/2024";"2100";"25,8";"26,4";"25,8";"70,0";"70,0";"67,0";"20,0";"20,2";"19,4";"1011,7";"1012,0";"1011,6";"2,4";"15,0";"8,2";"270,00";"0,0"
"31/12/2024";"2200";"25,4";"25,9";"25,4";"74,0";"74,0";"70,0";"20,4";"20,5";"19,8";"1012,2";"1012,2";"1011,5";"2,3";"24,0";"8,7";"115,10";"0,0"
"31/12/2024";"2300";"25,2";"25,4";"25,1";"75,0";"76,0";"74,0";"20,4";"20,7";"20,3";"1013,0";"1013,0";"1012,2";"2,3";"37,0";"6,2";"0,60";"0,0"
